shipment_id,product_id,supplier_id,origin_warehouse_id,destination_warehouse_id,transport_mode,quantity_units,shipment_value_usd,ship_date,planned_delivery_date,actual_delivery_date,planned_transit_days,actual_transit_days,delay_days,is_delayed,status,disruption_cause,freight_cost_usd,carrier_name
SHP-02211,PRD-0041,SUP-013,WH-006,WH-007,Ocean Freight,449,873156.83,2024-08-30,2024-10-12,2024-11-22,43,84.0,41,True,Delivered,,3585.0,FedEx
SHP-02212,PRD-0011,SUP-003,WH-003,WH-002,Multimodal,197,260611.3,2024-09-21,2024-10-21,2024-10-21,30,30.0,0,False,Delivered,,7130.82,XPO Logistics
SHP-02213,PRD-0009,SUP-001,WH-003,WH-006,Rail,211,49082.82,2023-12-11,2023-12-24,2023-12-26,13,15.0,0,False,Delivered,,8102.72,UPS
SHP-02214,PRD-0066,SUP-005,WH-003,WH-004,Air Freight,19,29145.43,2024-04-23,2024-04-29,2024-04-30,6,7.0,0,False,Delivered,,12543.05,UPS
SHP-02215,PRD-0027,SUP-002,WH-002,WH-007,Road,475,567207.0,2024-05-12,2024-05-21,2024-05-21,9,9.0,0,False,Delivered,Hurricane Season,8057.37,FedEx
SHP-02216,PRD-0011,SUP-003,WH-005,WH-003,Air Freight,163,215632.7,2024-10-05,2024-10-08,2024-10-09,3,4.0,0,False,Delivered,,469.99,MSC
SHP-02217,PRD-0065,SUP-003,WH-001,WH-004,Road,135,201132.45,2023-09-15,2023-09-17,2023-09-19,2,4.0,2,True,Delivered,Suez Canal Delay,14618.06,MSC
SHP-02218,PRD-0069,SUP-009,WH-003,WH-007,Ocean Freight,155,145264.45,2024-07-23,2024-08-28,2024-08-28,36,36.0,0,False,Delivered,,5718.38,DB Schenker
SHP-02219,PRD-0019,SUP-002,WH-003,WH-002,Road,347,45325.14,2023-02-07,2023-02-11,,4,,1,True,Delayed,Chinese New Year Congestion,12726.48,MSC
SHP-02220,PRD-0041,SUP-013,WH-006,WH-001,Rail,368,715638.56,2024-03-24,2024-04-17,2024-04-19,24,26.0,0,False,Delivered,,9041.26,XPO Logistics
SHP-02221,PRD-0006,SUP-008,WH-004,WH-001,Air Freight,350,5761.0,2023-11-17,2023-11-24,,7,,5,True,Delayed,,8335.22,DB Schenker
SHP-02222,PRD-0025,SUP-001,WH-002,WH-003,Road,354,411549.78,2024-03-31,2024-04-06,2024-04-06,6,6.0,0,False,Delivered,,11974.64,XPO Logistics
SHP-02223,PRD-0011,SUP-003,WH-006,WH-002,Air Freight,119,157425.1,2024-08-31,2024-09-02,,2,,2,True,Delayed,Taiwan Strait Tension,3611.16,UPS
SHP-02224,PRD-0006,SUP-008,WH-007,WH-001,Air Freight,335,5514.1,2023-04-20,2023-04-26,2023-04-29,6,9.0,3,True,Delivered,,4784.39,DHL
SHP-02225,PRD-0067,SUP-012,WH-002,WH-004,Multimodal,147,85054.2,2024-03-18,2024-04-10,,23,,0,False,Cancelled,,7898.37,Maersk
SHP-02226,PRD-0059,SUP-004,WH-006,WH-004,Air Freight,297,90059.31,2023-07-20,2023-07-27,2023-07-29,7,9.0,0,False,Delivered,,12243.64,DB Schenker
SHP-02227,PRD-0001,SUP-012,WH-006,WH-007,Road,419,472263.28,2023-01-26,2023-02-02,2023-02-03,7,8.0,0,False,Delivered,,1210.98,XPO Logistics
SHP-02228,PRD-0050,SUP-009,WH-003,WH-006,Air Freight,330,79246.2,2024-06-19,2024-06-24,2024-06-24,5,5.0,0,False,Delivered,,9933.59,UPS
SHP-02229,PRD-0045,SUP-002,WH-001,WH-003,Multimodal,424,327014.24,2023-06-12,2023-07-05,2023-07-05,23,23.0,0,False,Delivered,,9356.7,FedEx
SHP-02230,PRD-0041,SUP-013,WH-006,WH-004,Rail,156,303368.52,2024-02-08,2024-02-26,2024-03-13,18,34.0,16,True,Delivered,Red Sea Crisis,13883.11,MSC
SHP-02231,PRD-0017,SUP-004,WH-001,WH-006,Road,19,29856.41,2024-06-17,2024-06-19,2024-06-19,2,2.0,0,False,Delivered,,10369.81,CMA CGM
SHP-02232,PRD-0025,SUP-001,WH-002,WH-006,Road,409,475491.13,2023-03-01,2023-03-11,2023-03-13,10,12.0,0,False,Delivered,,1675.81,FedEx
SHP-02233,PRD-0068,SUP-004,WH-003,WH-004,Ocean Freight,134,103480.16,2024-05-23,2024-06-11,2024-06-12,19,20.0,0,False,Delivered,,3135.23,UPS
SHP-02234,PRD-0070,SUP-001,WH-003,WH-001,Air Freight,10,17149.0,2023-10-01,2023-10-03,2023-10-05,2,4.0,0,False,Delivered,,7720.74,DB Schenker
SHP-02235,PRD-0023,SUP-003,WH-004,WH-001,Road,288,220078.08,2023-10-26,2023-11-05,2023-11-07,10,12.0,0,False,Delivered,,3711.13,Kuehne+Nagel
SHP-02236,PRD-0063,SUP-002,WH-006,WH-001,Road,104,95509.44,2024-01-22,2024-01-23,2024-01-22,1,0.0,0,False,Delivered,Red Sea Crisis,14385.22,Kuehne+Nagel
SHP-02237,PRD-0050,SUP-009,WH-004,WH-003,Rail,463,111184.82,2023-05-31,2023-06-22,,22,,11,True,Delayed,,12441.23,CMA CGM
SHP-02238,PRD-0028,SUP-010,WH-004,WH-006,Multimodal,28,13999.16,2024-02-01,2024-02-17,,16,,21,True,Delayed,Red Sea Crisis,4978.94,DHL
SHP-02239,PRD-0052,SUP-011,WH-004,WH-003,Multimodal,127,233975.91,2024-09-15,2024-09-24,2024-09-26,9,11.0,0,False,Delivered,,4615.84,UPS
SHP-02240,PRD-0075,SUP-001,WH-006,WH-005,Multimodal,213,37713.78,2024-11-08,2024-11-19,,11,,9,True,Delayed,,14903.36,CMA CGM
SHP-02241,PRD-0065,SUP-003,WH-004,WH-006,Air Freight,336,500596.32,2024-08-16,2024-08-21,,5,,4,True,Delayed,Taiwan Strait Tension,13539.66,CMA CGM
SHP-02242,PRD-0058,SUP-006,WH-007,WH-006,Ocean Freight,271,53072.64,2023-12-16,2024-01-09,2024-01-08,24,23.0,0,False,Delivered,,6941.33,FedEx
SHP-02243,PRD-0051,SUP-001,WH-004,WH-001,Multimodal,328,342641.92,2024-06-10,2024-06-29,,19,,11,True,Delayed,,9653.92,Maersk
SHP-02244,PRD-0059,SUP-004,WH-002,WH-005,Road,121,36690.83,2024-02-23,2024-02-29,2024-03-01,6,7.0,0,False,Delivered,,11618.03,UPS
SHP-02245,PRD-0038,SUP-003,WH-001,WH-007,Ocean Freight,198,253016.28,2023-05-06,2023-05-21,,15,,9,True,Delayed,,7795.76,Kuehne+Nagel
SHP-02246,PRD-0015,SUP-012,WH-005,WH-001,Ocean Freight,258,326599.62,2024-08-02,2024-08-16,2024-08-18,14,16.0,0,False,Delivered,,10549.03,DHL
SHP-02247,PRD-0074,SUP-015,WH-007,WH-005,Rail,178,46988.44,2023-02-03,2023-02-27,2023-03-23,24,48.0,24,True,Delivered,Chinese New Year Congestion,1579.7,DB Schenker
SHP-02248,PRD-0070,SUP-001,WH-002,WH-001,Road,295,505895.5,2023-09-17,2023-09-21,2023-09-22,4,5.0,0,False,Delivered,,6912.47,DB Schenker
SHP-02249,PRD-0031,SUP-015,WH-005,WH-001,Road,375,57885.0,2024-04-13,2024-04-14,2024-04-14,1,1.0,0,True,Delivered,,13982.05,Kuehne+Nagel
SHP-02250,PRD-0010,SUP-010,WH-001,WH-004,Air Freight,225,426246.75,2024-11-23,2024-11-25,2024-11-26,2,3.0,0,False,Delivered,,11276.57,Kuehne+Nagel
SHP-02251,PRD-0040,SUP-010,WH-003,WH-001,Rail,368,408303.36,2023-12-08,2023-12-28,2023-12-27,20,19.0,0,False,Delivered,,13124.04,Kuehne+Nagel
SHP-02252,PRD-0031,SUP-015,WH-001,WH-002,Ocean Freight,36,5556.96,2023-08-11,2023-09-01,2023-09-02,21,22.0,0,False,Delivered,,6934.21,UPS
SHP-02253,PRD-0056,SUP-006,WH-001,WH-006,Ocean Freight,461,431187.13,2024-08-16,2024-09-18,,33,,78,True,Delayed,Taiwan Strait Tension,6853.71,FedEx
SHP-02254,PRD-0016,SUP-005,WH-007,WH-001,Multimodal,208,278984.16,2024-11-20,2024-12-02,2024-12-04,12,14.0,0,False,Delivered,,10310.23,DHL
SHP-02255,PRD-0035,SUP-002,WH-002,WH-003,Ocean Freight,204,303431.64,2023-10-31,2023-12-05,,35,,0,False,Cancelled,,8020.69,UPS
SHP-02256,PRD-0013,SUP-011,WH-004,WH-006,Air Freight,275,358396.5,2024-03-02,2024-03-07,2024-03-09,5,7.0,0,False,Delivered,,2156.81,DB Schenker
SHP-02257,PRD-0037,SUP-014,WH-006,WH-003,Road,344,38214.96,2024-07-15,2024-07-23,2024-07-25,8,10.0,0,False,Delivered,,3235.78,DB Schenker
SHP-02258,PRD-0061,SUP-011,WH-006,WH-003,Air Freight,412,567888.44,2023-05-28,2023-05-31,2023-06-02,3,5.0,0,False,Delivered,,1463.9,Kuehne+Nagel
SHP-02259,PRD-0064,SUP-013,WH-004,WH-003,Road,471,840235.74,2023-09-02,2023-09-11,,9,,13,True,Delayed,Suez Canal Delay,9866.74,CMA CGM
SHP-02260,PRD-0014,SUP-002,WH-007,WH-004,Air Freight,139,94907.81,2023-10-22,2023-10-25,2023-10-25,3,3.0,0,True,Delivered,,4342.86,Maersk
SHP-02261,PRD-0074,SUP-015,WH-001,WH-002,Ocean Freight,285,75234.3,2024-02-15,2024-03-01,,15,,7,True,Delayed,,13223.33,UPS
SHP-02262,PRD-0055,SUP-009,WH-001,WH-003,Air Freight,205,342167.55,2023-05-24,2023-05-26,2023-05-25,2,1.0,0,False,Delivered,,12949.99,FedEx
SHP-02263,PRD-0029,SUP-010,WH-007,WH-003,Ocean Freight,411,431689.74,2023-09-17,2023-10-22,2023-12-08,35,82.0,47,True,Delivered,Suez Canal Delay,345.12,CMA CGM
SHP-02264,PRD-0055,SUP-009,WH-007,WH-006,Rail,77,128521.47,2024-01-06,2024-01-20,2024-01-27,14,21.0,7,True,Delivered,,5604.42,Maersk
SHP-02265,PRD-0058,SUP-006,WH-002,WH-007,Ocean Freight,312,61102.08,2024-05-06,2024-06-16,2024-06-15,41,40.0,0,False,Delivered,Hurricane Season,14274.14,CMA CGM
SHP-02266,PRD-0042,SUP-002,WH-005,WH-003,Multimodal,222,158468.04,2023-05-06,2023-05-16,2023-05-17,10,11.0,0,False,Delivered,,13853.05,CMA CGM
SHP-02267,PRD-0062,SUP-013,WH-001,WH-007,Road,422,808699.7,2024-07-06,2024-07-09,,3,,2,True,Delayed,,4783.78,UPS
SHP-02268,PRD-0012,SUP-007,WH-004,WH-006,Multimodal,14,27007.12,2024-02-23,2024-03-23,2024-03-24,29,30.0,0,False,Delivered,,3669.93,CMA CGM
SHP-02269,PRD-0006,SUP-008,WH-002,WH-006,Ocean Freight,169,2781.74,2024-07-08,2024-07-22,2024-07-22,14,14.0,0,False,Delivered,,5209.44,MSC
SHP-02270,PRD-0037,SUP-014,WH-001,WH-007,Road,44,4887.96,2023-06-03,2023-06-04,2023-06-05,1,2.0,0,False,Delivered,,6095.56,XPO Logistics
SHP-02271,PRD-0038,SUP-003,WH-003,WH-007,Road,388,495809.68,2024-05-25,2024-05-26,2024-05-28,1,3.0,0,False,Delivered,,465.02,MSC
SHP-02272,PRD-0055,SUP-009,WH-003,WH-001,Air Freight,213,355520.43,2023-12-31,2024-01-05,2024-01-05,5,5.0,0,False,Delivered,,1019.95,XPO Logistics
SHP-02273,PRD-0051,SUP-001,WH-005,WH-006,Multimodal,131,136847.84,2023-12-16,2023-12-24,2023-12-26,8,10.0,0,False,Delivered,,10394.16,DHL
SHP-02274,PRD-0013,SUP-011,WH-002,WH-004,Rail,215,280200.9,2024-02-12,2024-02-23,2024-02-23,11,11.0,0,False,Delivered,,7384.31,FedEx
SHP-02275,PRD-0026,SUP-009,WH-005,WH-006,Road,264,485649.12,2024-11-10,2024-11-20,2024-11-24,10,14.0,4,True,Delivered,,9217.71,Kuehne+Nagel
SHP-02276,PRD-0024,SUP-012,WH-001,WH-004,Multimodal,379,754547.31,2024-11-16,2024-11-26,,10,,2,True,Delayed,,5421.91,DHL
SHP-02277,PRD-0028,SUP-010,WH-006,WH-007,Multimodal,309,154490.73,2023-08-21,2023-09-06,2023-09-06,16,16.0,0,False,Delivered,,5238.89,CMA CGM
SHP-02278,PRD-0070,SUP-001,WH-007,WH-004,Ocean Freight,154,264094.6,2024-08-30,2024-09-19,2024-10-02,20,33.0,13,True,Delivered,Taiwan Strait Tension,9102.82,Maersk
SHP-02279,PRD-0019,SUP-002,WH-003,WH-006,Air Freight,308,40230.96,2024-04-22,2024-04-27,2024-04-29,5,7.0,0,False,Delivered,,6298.27,DB Schenker
SHP-02280,PRD-0031,SUP-015,WH-007,WH-003,Air Freight,304,46925.44,2023-05-14,2023-05-20,2023-05-20,6,6.0,0,False,Delivered,,14296.55,Kuehne+Nagel
SHP-02281,PRD-0029,SUP-010,WH-003,WH-001,Air Freight,335,351863.9,2024-04-05,2024-04-12,2024-04-13,7,8.0,0,False,Delivered,,4724.61,UPS
SHP-02282,PRD-0042,SUP-002,WH-006,WH-003,Road,217,154898.94,2023-11-08,2023-11-11,2023-11-10,3,2.0,0,False,Delivered,,11339.71,FedEx
SHP-02283,PRD-0075,SUP-001,WH-007,WH-001,Multimodal,251,44442.06,2023-08-17,2023-09-02,2023-09-03,16,17.0,0,False,Delivered,,8801.5,DB Schenker
SHP-02284,PRD-0025,SUP-001,WH-001,WH-004,Ocean Freight,222,258090.54,2023-02-21,2023-03-08,,15,,23,True,Delayed,Chinese New Year Congestion,2086.18,CMA CGM
SHP-02285,PRD-0048,SUP-011,WH-004,WH-001,Rail,410,804620.9,2024-02-20,2024-03-05,2024-03-04,14,13.0,0,False,Delivered,,9074.01,Maersk
SHP-02286,PRD-0030,SUP-005,WH-004,WH-002,Rail,245,195414.45,2024-09-01,2024-09-19,2024-10-02,18,31.0,13,True,Delivered,Taiwan Strait Tension,2928.33,CMA CGM
SHP-02287,PRD-0059,SUP-004,WH-001,WH-005,Road,334,101278.82,2024-02-10,2024-02-18,2024-02-17,8,7.0,0,False,Delivered,,1173.47,FedEx
SHP-02288,PRD-0009,SUP-001,WH-001,WH-007,Rail,304,70716.48,2023-05-09,2023-05-29,2023-05-30,20,21.0,0,False,Delivered,,8172.82,DHL
SHP-02289,PRD-0002,SUP-004,WH-003,WH-001,Road,137,273271.16,2024-10-24,2024-10-31,,7,,0,False,Lost,,12973.06,Maersk
SHP-02290,PRD-0040,SUP-010,WH-003,WH-001,Air Freight,298,330636.96,2023-06-22,2023-06-27,2023-06-28,5,6.0,1,True,Delivered,Rotterdam Port Strike,435.31,Maersk
SHP-02291,PRD-0012,SUP-007,WH-004,WH-003,Ocean Freight,241,464908.28,2024-12-21,2025-01-07,2025-01-08,17,18.0,0,False,Delivered,,7647.92,DHL
SHP-02292,PRD-0070,SUP-001,WH-002,WH-004,Rail,83,142336.7,2024-12-23,2025-01-10,,18,,7,True,Delayed,,10916.95,Maersk
SHP-02293,PRD-0009,SUP-001,WH-003,WH-007,Multimodal,19,4419.78,2024-03-19,2024-04-03,2024-04-17,15,29.0,14,True,Delivered,,4302.21,DHL
SHP-02294,PRD-0007,SUP-002,WH-006,WH-005,Road,111,193398.63,2024-11-18,2024-11-21,2024-11-21,3,3.0,0,False,Delivered,,3872.18,XPO Logistics
SHP-02295,PRD-0058,SUP-006,WH-004,WH-002,Rail,127,24871.68,2023-04-11,2023-04-21,2023-04-21,10,10.0,0,False,Delivered,,6461.89,MSC
SHP-02296,PRD-0075,SUP-001,WH-003,WH-004,Multimodal,133,23548.98,2023-07-03,2023-07-11,2023-07-16,8,13.0,5,True,Delivered,Rotterdam Port Strike,3606.24,Maersk
SHP-02297,PRD-0027,SUP-002,WH-005,WH-004,Air Freight,55,65676.6,2023-11-28,2023-12-03,2023-12-02,5,4.0,0,False,Delivered,,5611.44,UPS
SHP-02298,PRD-0010,SUP-010,WH-004,WH-003,Air Freight,184,348575.12,2023-11-29,2023-12-01,2023-12-02,2,3.0,1,True,Delivered,,6020.4,MSC
SHP-02299,PRD-0034,SUP-014,WH-003,WH-001,Rail,274,305142.84,2023-03-22,2023-04-12,,21,,17,True,Delayed,,1315.44,MSC
SHP-02300,PRD-0018,SUP-006,WH-001,WH-005,Rail,45,38381.4,2023-09-13,2023-10-04,2023-10-05,21,22.0,0,False,Delivered,Suez Canal Delay,9323.76,Kuehne+Nagel
SHP-02301,PRD-0007,SUP-002,WH-001,WH-003,Road,128,223018.24,2023-04-23,2023-04-29,2023-05-01,6,8.0,0,False,Delivered,,2770.43,XPO Logistics
SHP-02302,PRD-0034,SUP-014,WH-006,WH-007,Road,352,392008.32,2024-10-08,2024-10-12,2024-10-14,4,6.0,2,True,Delivered,,13114.6,UPS
SHP-02303,PRD-0026,SUP-009,WH-006,WH-007,Road,158,290653.64,2024-03-18,2024-03-19,2024-03-18,1,0.0,0,False,Delivered,,2476.87,UPS
SHP-02304,PRD-0035,SUP-002,WH-006,WH-004,Road,361,536955.01,2024-09-13,2024-09-20,2024-09-19,7,6.0,0,False,Delivered,,3393.42,DB Schenker
SHP-02305,PRD-0021,SUP-014,WH-006,WH-007,Ocean Freight,444,760736.28,2023-01-25,2023-02-10,2023-02-12,16,18.0,0,False,Delivered,,940.82,DHL
SHP-02306,PRD-0011,SUP-003,WH-007,WH-005,Air Freight,207,273840.3,2024-09-06,2024-09-11,2024-09-15,5,9.0,4,True,Delivered,,14086.41,XPO Logistics
SHP-02307,PRD-0011,SUP-003,WH-003,WH-002,Ocean Freight,486,642929.4,2024-06-19,2024-07-10,2024-07-11,21,22.0,0,False,Delivered,,9019.09,UPS
SHP-02308,PRD-0062,SUP-013,WH-005,WH-007,Multimodal,100,191635.0,2024-10-04,2024-10-24,2024-10-24,20,20.0,0,False,Delivered,,7955.28,Maersk
SHP-02309,PRD-0025,SUP-001,WH-002,WH-005,Multimodal,333,387135.81,2024-05-05,2024-05-13,2024-05-23,8,18.0,10,True,Delivered,Hurricane Season,3058.7,DHL
SHP-02310,PRD-0052,SUP-011,WH-002,WH-005,Air Freight,123,226606.59,2023-12-27,2023-12-31,,4,,0,False,Cancelled,,935.81,DB Schenker
SHP-02311,PRD-0044,SUP-015,WH-005,WH-001,Rail,466,312709.3,2024-09-10,2024-10-01,,21,,8,True,Delayed,,1375.58,DB Schenker
SHP-02312,PRD-0027,SUP-002,WH-003,WH-001,Multimodal,45,53735.4,2024-05-07,2024-05-27,2024-05-29,20,22.0,0,False,Delivered,Hurricane Season,13052.28,UPS
SHP-02313,PRD-0056,SUP-006,WH-003,WH-001,Road,116,108498.28,2024-05-18,2024-05-23,2024-05-29,5,11.0,6,True,Delivered,Hurricane Season,14954.3,DHL
SHP-02314,PRD-0065,SUP-003,WH-002,WH-007,Air Freight,187,278605.69,2023-04-02,2023-04-09,,7,,1,True,Delayed,,6542.13,DHL
SHP-02315,PRD-0032,SUP-009,WH-004,WH-001,Ocean Freight,65,34953.75,2023-09-03,2023-10-17,,44,,17,True,Delayed,Suez Canal Delay,8960.16,CMA CGM
SHP-02316,PRD-0025,SUP-001,WH-001,WH-003,Air Freight,498,578959.86,2024-03-01,2024-03-05,,4,,1,True,Delayed,,5749.24,FedEx
SHP-02317,PRD-0019,SUP-002,WH-002,WH-003,Multimodal,310,40492.2,2023-12-12,2023-12-29,2023-12-28,17,16.0,0,False,Delivered,,13792.36,DHL
SHP-02318,PRD-0029,SUP-010,WH-003,WH-006,Multimodal,210,220571.4,2024-08-04,2024-08-28,2024-08-29,24,25.0,0,False,Delivered,,3375.42,DHL
SHP-02319,PRD-0028,SUP-010,WH-003,WH-004,Ocean Freight,90,44997.3,2023-10-16,2023-11-14,2023-11-15,29,30.0,0,False,Delivered,,9303.3,DHL
SHP-02320,PRD-0040,SUP-010,WH-005,WH-003,Multimodal,148,164208.96,2023-01-19,2023-02-10,2023-02-12,22,24.0,0,False,Delivered,,6317.02,DB Schenker
SHP-02321,PRD-0051,SUP-001,WH-005,WH-003,Multimodal,182,190124.48,2023-06-06,2023-06-17,2023-06-19,11,13.0,0,False,Delivered,,2497.0,UPS
SHP-02322,PRD-0059,SUP-004,WH-003,WH-007,Air Freight,156,47303.88,2024-10-09,2024-10-11,2024-10-11,2,2.0,0,False,Delivered,,776.5,DB Schenker
SHP-02323,PRD-0050,SUP-009,WH-004,WH-003,Rail,62,14888.68,2024-04-24,2024-05-09,2024-05-08,15,14.0,0,False,Delivered,,13860.81,CMA CGM
SHP-02324,PRD-0040,SUP-010,WH-006,WH-002,Road,306,339513.12,2024-06-03,2024-06-10,,7,,4,True,Delayed,,2080.93,XPO Logistics
SHP-02325,PRD-0038,SUP-003,WH-007,WH-003,Multimodal,177,226181.22,2024-07-20,2024-07-29,2024-07-29,9,9.0,0,False,Delivered,,2279.92,DB Schenker
SHP-02326,PRD-0075,SUP-001,WH-007,WH-006,Air Freight,86,15227.16,2024-09-18,2024-09-24,2024-09-25,6,7.0,1,True,Delivered,,3915.72,XPO Logistics
SHP-02327,PRD-0064,SUP-013,WH-005,WH-007,Air Freight,125,222992.5,2024-02-07,2024-02-14,2024-02-15,7,8.0,0,False,Delivered,,14156.72,MSC
SHP-02328,PRD-0069,SUP-009,WH-004,WH-007,Road,413,387059.47,2024-06-29,2024-07-06,2024-07-05,7,6.0,0,False,Delivered,,1998.52,DHL
SHP-02329,PRD-0065,SUP-003,WH-001,WH-004,Rail,300,446961.0,2024-11-16,2024-12-08,2024-12-07,22,21.0,0,False,Delivered,,12533.02,MSC
SHP-02330,PRD-0050,SUP-009,WH-001,WH-003,Multimodal,352,84529.28,2023-04-15,2023-05-14,,29,,12,True,Delayed,,11700.53,FedEx
SHP-02331,PRD-0015,SUP-012,WH-006,WH-001,Ocean Freight,447,565852.83,2023-03-06,2023-03-22,,16,,4,True,Delayed,,8522.97,MSC
SHP-02332,PRD-0072,SUP-013,WH-004,WH-001,Rail,352,426085.44,2023-11-16,2023-11-28,2023-11-30,12,14.0,0,False,Delivered,,232.95,FedEx
SHP-02333,PRD-0052,SUP-011,WH-006,WH-007,Multimodal,472,869579.76,2024-04-06,2024-04-14,2024-04-13,8,7.0,0,False,Delivered,,5918.6,MSC
SHP-02334,PRD-0053,SUP-011,WH-004,WH-001,Air Freight,149,122582.3,2023-10-31,2023-11-06,,6,,5,True,Delayed,,4857.6,CMA CGM
SHP-02335,PRD-0033,SUP-008,WH-007,WH-006,Ocean Freight,119,198628.85,2023-06-06,2023-07-19,2023-07-20,43,44.0,0,False,Delivered,,12896.2,Kuehne+Nagel
SHP-02336,PRD-0004,SUP-010,WH-006,WH-005,Air Freight,211,420371.08,2023-09-29,2023-10-05,2023-10-04,6,5.0,0,False,Delivered,,11267.35,FedEx
SHP-02337,PRD-0016,SUP-005,WH-007,WH-004,Ocean Freight,228,305809.56,2023-04-02,2023-04-27,2023-04-26,25,24.0,0,False,Delivered,,11434.35,Kuehne+Nagel
SHP-02338,PRD-0046,SUP-008,WH-003,WH-005,Road,283,199747.06,2023-12-26,2024-01-01,,6,,4,True,Delayed,,9117.9,UPS
SHP-02339,PRD-0049,SUP-005,WH-006,WH-001,Road,158,13608.54,2023-10-30,2023-11-05,,6,,5,True,Delayed,,14268.63,DB Schenker
SHP-02340,PRD-0074,SUP-015,WH-005,WH-006,Multimodal,342,90281.16,2024-04-20,2024-05-14,,24,,9,True,Delayed,,3847.55,MSC
SHP-02341,PRD-0069,SUP-009,WH-005,WH-007,Road,170,159322.3,2023-01-26,2023-01-27,2023-01-27,1,1.0,0,False,Delivered,,8697.01,FedEx
SHP-02342,PRD-0042,SUP-002,WH-007,WH-004,Ocean Freight,398,284100.36,2024-09-01,2024-09-27,,26,,58,True,Delayed,Taiwan Strait Tension,6462.24,Maersk
SHP-02343,PRD-0068,SUP-004,WH-002,WH-004,Rail,424,327429.76,2023-02-07,2023-02-17,2023-02-16,10,9.0,0,False,Delivered,Chinese New Year Congestion,5478.75,DB Schenker
SHP-02344,PRD-0059,SUP-004,WH-003,WH-001,Multimodal,483,146460.09,2024-04-03,2024-05-02,,29,,0,False,Lost,,5268.16,CMA CGM
SHP-02345,PRD-0013,SUP-011,WH-001,WH-004,Rail,326,424862.76,2023-08-23,2023-09-02,2023-09-04,10,12.0,2,True,Delivered,,10482.03,CMA CGM
SHP-02346,PRD-0008,SUP-013,WH-006,WH-003,Ocean Freight,63,20883.24,2024-01-29,2024-03-08,2024-06-17,39,140.0,101,True,Delivered,Red Sea Crisis,14917.85,DHL
SHP-02347,PRD-0022,SUP-014,WH-004,WH-002,Road,110,52844.0,2024-08-04,2024-08-09,2024-08-09,5,5.0,0,False,Delivered,,11933.14,XPO Logistics
SHP-02348,PRD-0015,SUP-012,WH-004,WH-007,Road,349,441795.61,2023-12-24,2024-01-03,2024-01-05,10,12.0,0,False,Delivered,,1568.83,MSC
SHP-02349,PRD-0043,SUP-015,WH-006,WH-003,Multimodal,296,142408.56,2023-09-05,2023-09-28,,23,,47,True,Delayed,Suez Canal Delay,9688.04,Kuehne+Nagel
SHP-02350,PRD-0052,SUP-011,WH-003,WH-002,Ocean Freight,367,676135.11,2023-08-23,2023-09-26,2023-09-27,34,35.0,0,False,Delivered,,12209.71,XPO Logistics
SHP-02351,PRD-0024,SUP-012,WH-001,WH-007,Road,62,123435.18,2024-09-19,2024-09-26,2024-09-30,7,11.0,4,True,Delivered,,14092.34,UPS
SHP-02352,PRD-0075,SUP-001,WH-003,WH-002,Air Freight,380,67282.8,2024-01-05,2024-01-07,,2,,0,True,Lost,,8206.9,DB Schenker
SHP-02353,PRD-0034,SUP-014,WH-005,WH-001,Ocean Freight,37,41205.42,2024-02-12,2024-03-06,2024-03-06,23,23.0,0,False,Delivered,,304.9,MSC
SHP-02354,PRD-0047,SUP-007,WH-001,WH-007,Road,142,94180.08,2023-04-24,2023-05-01,2023-05-03,7,9.0,0,False,Delivered,,11859.16,XPO Logistics
SHP-02355,PRD-0039,SUP-001,WH-006,WH-004,Multimodal,165,38383.95,2023-03-25,2023-04-03,2023-04-03,9,9.0,0,False,Delivered,,10056.94,DB Schenker
SHP-02356,PRD-0045,SUP-002,WH-004,WH-001,Air Freight,145,111832.7,2024-08-09,2024-08-16,2024-08-16,7,7.0,0,False,Delivered,,10046.6,XPO Logistics
SHP-02357,PRD-0050,SUP-009,WH-003,WH-002,Road,381,91493.34,2023-05-08,2023-05-12,,4,,0,False,Cancelled,,6401.07,CMA CGM
SHP-02358,PRD-0041,SUP-013,WH-006,WH-004,Road,157,305313.19,2023-05-10,2023-05-13,2023-05-13,3,3.0,0,True,Delivered,,1999.15,DB Schenker
SHP-02359,PRD-0005,SUP-011,WH-007,WH-004,Rail,226,400184.98,2023-03-06,2023-03-20,2023-03-22,14,16.0,0,False,Delivered,,7699.8,UPS
SHP-02360,PRD-0066,SUP-005,WH-001,WH-003,Ocean Freight,305,467860.85,2024-10-02,2024-10-20,2024-10-20,18,18.0,0,False,Delivered,,10063.09,DHL
SHP-02361,PRD-0041,SUP-013,WH-007,WH-002,Road,464,902326.88,2024-11-05,2024-11-14,2024-11-13,9,8.0,0,False,Delivered,,9117.04,Kuehne+Nagel
SHP-02362,PRD-0033,SUP-008,WH-001,WH-005,Rail,360,600894.0,2024-08-20,2024-09-09,2024-10-11,20,52.0,32,True,Delivered,Taiwan Strait Tension,7899.5,DHL
SHP-02363,PRD-0070,SUP-001,WH-003,WH-005,Ocean Freight,141,241800.9,2024-10-06,2024-11-16,,41,,33,True,Delayed,,559.76,XPO Logistics
SHP-02364,PRD-0057,SUP-013,WH-005,WH-004,Rail,38,56033.28,2023-01-26,2023-02-20,2023-03-03,25,36.0,11,True,Delivered,,11609.67,DB Schenker
